瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),老炼(hr),老荤(MJ/m2),傈款樊(10盒困),矫沥(10m),瘤搁柯档(∑C)
279,备固,2020-10-15 17:00,16.6,,0.3,0,27,1,,5,2000,22.1
279,备固,2020-10-15 18:00,14.4,,0.9,270,39,0.2,,8,2000,16.9
279,备固,2020-10-15 19:00,13.1,,0.5,270,44,,,7,2000,13.9
279,备固,2020-10-15 20:00,12,,0,0,49,,,8,2000,12.8
279,备固,2020-10-15 21:00,12.3,,0,0,50,,,9,2000,12.9
279,备固,2020-10-15 22:00,12.1,,0,0,58,,,9,2000,12.9
279,备固,2020-10-15 23:00,11,,0,0,66,,,9,2000,11.3
279,备固,2020-10-16 0:00,10.6,,0,0,66,,,8,2000,10.9
279,备固,2020-10-16 1:00,9.9,,0,0,69,,,5,2000,9.6
279,备固,2020-10-16 2:00,9.3,,0.1,0,70,,,7,2000,8.1
279,备固,2020-10-16 3:00,8.2,,0.1,0,76,,,5,2000,7.1
279,备固,2020-10-16 4:00,7.5,,0.2,0,77,,,4,2000,6.6
279,备固,2020-10-16 5:00,6.7,,0,0,81,,,2,2000,5.7
279,备固,2020-10-16 6:00,6.2,,0.1,0,83,,,7,2000,5.7
279,备固,2020-10-16 7:00,6.4,,0,0,84,0,,8,2000,6.4
279,备固,2020-10-16 8:00,8.1,,0.6,340,75,0,,10,2000,11.6
279,备固,2020-10-16 9:00,10.4,,0,0,64,0.1,,10,2000,16.8
279,备固,2020-10-16 10:00,12.1,,0,0,57,0.4,,10,2000,22.2
279,备固,2020-10-16 11:00,13.6,,0,0,55,0.1,,10,2000,21.7
279,备固,2020-10-16 12:00,14.7,,0.4,0,48,0,,10,2000,24.9
279,备固,2020-10-16 13:00,15.5,,0.2,0,50,0,,10,2000,25.9
279,备固,2020-10-16 14:00,16,,0.3,0,50,0,,10,2000,24.2
279,备固,2020-10-16 15:00,16.1,,0,0,51,0,,10,2000,22.4
279,备固,2020-10-16 16:00,16,,0.1,0,57,0,,10,2000,20.1
279,备固,2020-10-16 17:00,15,,0.2,0,65,0,,10,2000,16.1
279,备固,2020-10-16 18:00,13.8,,0.4,0,73,0,,10,2000,13.7
279,备固,2020-10-16 19:00,13.4,,0.2,0,73,,,10,2000,12.8
279,备固,2020-10-16 20:00,12.6,,0.5,270,74,,,10,2000,12.2
279,备固,2020-10-16 21:00,12.7,,0,0,74,,,10,2000,11.6
279,备固,2020-10-16 22:00,12.5,,0.1,0,75,,,10,2000,11.3
279,备固,2020-10-16 23:00,12.3,,1.1,320,75,,,10,1995,11
279,备固,2020-10-17 0:00,11.8,,0.5,340,76,,,9,2000,9.5
279,备固,2020-10-17 1:00,10.7,,0,0,79,,,6,1734,6.9
279,备固,2020-10-17 2:00,9.7,,0,0,85,,,0,1255,5.6
279,备固,2020-10-17 3:00,8.8,,0,0,88,,,0,862,4.8
279,备固,2020-10-17 4:00,8,,0,0,90,,,0,556,4.4
279,备固,2020-10-17 5:00,7.7,,0,0,92,,,3,448,3.8
279,备固,2020-10-17 6:00,7.7,,0,0,90,,,5,571,4.2
279,备固,2020-10-17 7:00,8.2,,0,0,89,0,,7,667,7.8
279,备固,2020-10-17 8:00,9.8,,0,0,81,0.1,,0,993,10.5
279,备固,2020-10-17 9:00,12.1,,0.1,0,71,1,,1,1213,23
279,备固,2020-10-17 10:00,15.7,,0.9,360,60,1,,1,1665,29.7
279,备固,2020-10-17 11:00,18.1,,1.1,320,46,1,,0,2000,33.8
279,备固,2020-10-17 12:00,17.9,,1.3,270,45,1,,0,2000,34.8
279,备固,2020-10-17 13:00,19.1,,1.1,250,44,1,,2,1966,37.1
279,备固,2020-10-17 14:00,18.4,,1,270,46,0.8,,2,2000,27.4
279,备固,2020-10-17 15:00,19.1,,1.4,290,43,0.6,,6,2000,26.1
279,备固,2020-10-17 16:00,20.2,,1.3,320,40,0.9,,3,2000,33.3
279,备固,2020-10-17 17:00,17.5,,0.9,270,50,0.8,,2,2000,20
279,备固,2020-10-17 18:00,15.7,,0.9,250,60,0.1,,0,2000,13.8
279,备固,2020-10-17 19:00,14,,0.7,270,65,,,0,2000,11.3
279,备固,2020-10-17 20:00,13.3,,1,270,65,,,0,2000,10.2
279,备固,2020-10-17 21:00,11.4,,0.1,0,74,,,0,2000,7.3
279,备固,2020-10-17 22:00,10.3,,0,0,80,,,0,1977,5.8
279,备固,2020-10-17 23:00,9.7,,0.2,0,82,,,2,1626,5.2
279,备固,2020-10-18 0:00,9.3,,0.2,0,82,,,0,1439,4.9
279,备固,2020-10-18 1:00,8.3,,0,0,88,,,0,1120,4
279,备固,2020-10-18 2:00,7.3,,0,0,91,,,4,811,3.4
279,备固,2020-10-18 3:00,7.2,,0,0,92,,,1,755,2.6
279,备固,2020-10-18 4:00,6.7,,0,0,92,,,2,741,2.2
279,备固,2020-10-18 5:00,6.4,,0.2,0,93,,,2,461,1.6
279,备固,2020-10-18 6:00,5.8,,0.1,0,94,,,2,409,1.1
279,备固,2020-10-18 7:00,5.2,,0,0,95,0,,5,297,1.3
279,备固,2020-10-18 8:00,7.5,,0,0,90,0.1,,7,825,5.1
279,备固,2020-10-18 9:00,9.9,,0.7,90,76,1,,2,1224,22.6
279,备固,2020-10-18 10:00,12.3,,0.4,0,62,1,,0,1707,28.2
279,备固,2020-10-18 11:00,17.3,,1.4,290,33,1,,0,2000,33.6
279,备固,2020-10-18 12:00,19.3,,0.5,320,31,1,,0,2000,37.3
279,备固,2020-10-18 13:00,19.1,,1.2,290,30,1,,0,2000,38
279,备固,2020-10-18 14:00,20.6,,1.4,340,28,1,,0,2000,39.1
279,备固,2020-10-18 15:00,20.6,,1.3,320,31,1,,0,1803,37.5
279,备固,2020-10-18 16:00,20.4,,1.1,320,33,1,,5,2000,34.4
279,备固,2020-10-18 17:00,18.4,,1.2,290,37,0.9,,6,2000,21.1
279,备固,2020-10-18 18:00,16.1,,1.3,270,51,0,,5,2000,14.2
279,备固,2020-10-18 19:00,14.4,,1,270,58,,,0,2000,11.6
279,备固,2020-10-18 20:00,13,,0.8,270,64,,,0,2000,9.4
279,备固,2020-10-18 21:00,11.7,,0.3,0,68,,,0,2000,7.2
279,备固,2020-10-18 22:00,10.2,,0,0,76,,,0,2000,6
279,备固,2020-10-18 23:00,9.8,,0.3,0,78,,,0,2000,5.4
279,备固,2020-10-19 0:00,9.7,,0,0,78,,,5,2000,5.6
279,备固,2020-10-19 1:00,9.1,,0,0,79,,,6,2000,4.7
279,备固,2020-10-19 2:00,8,,0,0,85,,,6,1961,4.7
279,备固,2020-10-19 3:00,8,,0,0,88,,,1,1820,3.6
279,备固,2020-10-19 4:00,6.9,,0,0,91,,,0,1117,3.1
279,备固,2020-10-19 5:00,6.3,,0,0,94,,,0,726,2.6
279,备固,2020-10-19 6:00,6.1,,0,0,94,,,6,690,2.3
279,备固,2020-10-19 7:00,6.5,,0,0,93,0,,3,750,3.1
279,备固,2020-10-19 8:00,8.2,,0,0,88,0.1,,5,1172,9
279,备固,2020-10-19 9:00,11,,0.5,70,76,0.9,,2,1530,22.3
279,备固,2020-10-19 10:00,13.8,,0.2,0,64,1,,1,1985,28.1
279,备固,2020-10-19 11:00,16.3,,0.4,0,58,1,,2,1814,33
279,备固,2020-10-19 12:00,18.1,,0.8,90,50,1,,2,2000,36.2
279,备固,2020-10-19 13:00,19.7,,0.7,50,41,1,,0,2000,38.7
279,备固,2020-10-19 14:00,20.6,,0.5,140,38,1,,3,2000,39.1
279,备固,2020-10-19 15:00,21.5,,0.5,320,33,1,,1,2000,38.8
279,备固,2020-10-19 16:00,20.8,,0.4,0,35,1,,1,2000,35.2
279,备固,2020-10-19 17:00,17.2,,0.9,230,49,0.9,,0,2000,20.1
279,备固,2020-10-19 18:00,15.3,,0.5,230,55,0,,4,2000,13.6
279,备固,2020-10-19 19:00,13.4,,0.4,0,64,,,3,2000,10.8
279,备固,2020-10-19 20:00,12.2,,0.8,270,65,,,2,2000,9.2
279,备固,2020-10-19 21:00,11.4,,0.4,0,67,,,0,2000,8.1
279,备固,2020-10-19 22:00,10.2,,0.1,0,74,,,0,2000,6.7
279,备固,2020-10-19 23:00,9.7,,0.6,270,77,,,2,2000,6.7
279,备固,2020-10-20 0:00,8.7,,0.5,290,83,,,0,2000,5.3
279,备固,2020-10-20 1:00,8.6,,0.2,0,85,,,1,2000,5.6
279,备固,2020-10-20 2:00,7.9,,0.6,270,88,,,1,1983,4.8
279,备固,2020-10-20 3:00,7.1,,0,0,91,,,1,1451,3.4
279,备固,2020-10-20 4:00,6.8,,0.1,0,92,,,0,1309,3.3
279,备固,2020-10-20 5:00,6.4,,0.7,290,93,,,5,1129,3.5
279,备固,2020-10-20 6:00,5.9,,0.1,0,95,,,7,748,2.2
279,备固,2020-10-20 7:00,6.2,,0.3,0,95,0,,6,770,3.1
279,备固,2020-10-20 8:00,8,,0,0,90,0.1,,7,1143,7.1
279,备固,2020-10-20 9:00,11.2,,0.2,0,73,1,,0,1796,22.5
279,备固,2020-10-20 10:00,13.4,,0.6,110,64,1,,0,1859,28.4
279,备固,2020-10-20 11:00,16.4,,0.6,90,57,1,,0,1979,33.5
279,备固,2020-10-20 12:00,18.4,,0.5,360,51,1,,0,2000,36.5
279,备固,2020-10-20 13:00,19.9,,0.6,50,38,1,,0,2000,39.4
279,备固,2020-10-20 14:00,20.5,,0.6,200,31,1,,0,2000,39.2
279,备固,2020-10-20 15:00,21.5,,0.3,0,29,1,,0,2000,39.3
279,备固,2020-10-20 16:00,20.4,,0.3,0,39,1,,0,2000,35
279,备固,2020-10-20 17:00,17.5,,0.1,0,50,0.9,,0,2000,19.9
279,备固,2020-10-20 18:00,14.8,,0.5,250,59,0,,0,2000,12.7
279,备固,2020-10-20 19:00,13.1,,0.7,250,68,,,0,2000,10.9
279,备固,2020-10-20 20:00,12.1,,0.6,270,70,,,0,2000,9.7
279,备固,2020-10-20 21:00,11.1,,0.8,270,74,,,0,2000,8.8
279,备固,2020-10-20 22:00,10.5,,0.3,0,77,,,5,2000,7.9
279,备固,2020-10-20 23:00,9.7,,0.4,0,81,,,6,2000,7.4
279,备固,2020-10-21 0:00,10.1,,0.6,250,81,,,8,2000,7.1
279,备固,2020-10-21 1:00,9.7,,0,0,84,,,7,2000,6.9
279,备固,2020-10-21 2:00,9.5,,0.1,0,85,,,7,1983,6.4
279,备固,2020-10-21 3:00,8.6,,0.2,0,89,,,7,1798,6.2
279,备固,2020-10-21 4:00,8.1,,0.1,0,90,,,9,1008,6.6
279,备固,2020-10-21 5:00,8.8,,0.1,0,87,,,10,1500,6.8
279,备固,2020-10-21 6:00,8.1,,0.1,0,90,,,8,1074,6.3
279,备固,2020-10-21 7:00,8.5,,0.2,0,89,0,,10,1149,8.3
279,备固,2020-10-21 8:00,9.1,,0.6,340,86,0,,10,1178,11.7
279,备固,2020-10-21 9:00,10.8,,0,0,77,0,,10,1661,16.5
279,备固,2020-10-21 10:00,11.8,,1.2,90,76,0,,9,1522,19.7
279,备固,2020-10-21 11:00,13.7,,0.3,0,68,0,,10,1958,21.6
279,备固,2020-10-21 12:00,14.7,,0.1,0,65,0,,10,2000,22.1
279,备固,2020-10-21 13:00,15.6,,0.3,0,64,0,,10,2000,23
279,备固,2020-10-21 14:00,15.7,,0.2,0,66,0,,10,2000,19.2
279,备固,2020-10-21 15:00,15.4,,0.6,320,70,0,,10,1964,18.1
279,备固,2020-10-21 16:00,15.7,,0.5,110,68,0,,10,1997,19
279,备固,2020-10-21 17:00,14.8,0,0.5,270,76,0,,10,1446,14.9
279,备固,2020-10-21 18:00,13.4,0.7,0.1,0,92,0,,10,570,14.1
279,备固,2020-10-21 19:00,12.9,0.9,0.3,0,95,,,10,324,13.6
279,备固,2020-10-21 20:00,12.9,1.6,0.5,290,96,,,10,298,13.5
279,备固,2020-10-21 21:00,12.8,1.5,0.1,0,96,,,10,285,13.5
279,备固,2020-10-21 22:00,12.8,0.7,0.4,0,96,,,10,218,13.6
279,备固,2020-10-21 23:00,12.9,,0.5,270,96,,,10,284,13.9
279,备固,2020-10-22 0:00,12.8,,0.4,0,96,,,10,319,13.8
279,备固,2020-10-22 1:00,12.6,,0.3,0,96,,,10,190,13.6
279,备固,2020-10-22 2:00,12,,0.6,340,96,,,7,123,13.5
279,备固,2020-10-22 3:00,12.2,,0.6,320,97,,,9,205,13.6
279,备固,2020-10-22 4:00,12.1,,1.2,290,96,,,8,191,13.3
279,备固,2020-10-22 5:00,12,,0.8,320,95,,,8,275,13.3
279,备固,2020-10-22 6:00,12,,0.3,0,95,,,5,228,13.3
279,备固,2020-10-22 7:00,12,,0.6,320,95,0,,9,248,13.2
279,备固,2020-10-22 8:00,12.2,,0.9,340,92,0,,8,436,14.4
279,备固,2020-10-22 9:00,12.6,,0.5,360,91,0,,9,593,16.1
279,备固,2020-10-22 10:00,13.2,,0.4,0,88,0,,9,613,20
279,备固,2020-10-22 11:00,13.5,,0.9,90,87,0,,10,620,20.9
279,备固,2020-10-22 12:00,16.2,,1,320,78,0.3,,9,1528,25.8
279,备固,2020-10-22 13:00,17.9,,1.8,320,70,1,,8,2000,28.8
279,备固,2020-10-22 14:00,18.6,,1.2,320,66,0.5,,9,2000,26.7
279,备固,2020-10-22 15:00,18.9,,1.4,320,64,0.3,,9,2000,26
279,备固,2020-10-22 16:00,18.1,,1.5,290,64,0.3,,9,1965,21.3
279,备固,2020-10-22 17:00,17.4,,0.7,290,69,0,,8,1619,18.4
279,备固,2020-10-22 18:00,16.5,,1.3,290,71,0,,9,1118,16.2
279,备固,2020-10-22 19:00,15,,2.5,290,56,,,8,1573,13.4
279,备固,2020-10-22 20:00,13.8,,2,290,55,,,4,2000,11.3
279,备固,2020-10-22 21:00,11.8,,0.4,0,65,,,4,2000,9.4
279,备固,2020-10-22 22:00,12.3,,1.5,290,54,,,5,2000,9.3
279,备固,2020-10-22 23:00,12,,2.3,290,54,,,8,2000,9.8
279,备固,2020-10-23 0:00,11.4,,3.5,290,55,,,7,2000,9.2
279,备固,2020-10-23 1:00,10.8,,2.6,290,57,,,6,2000,8.7
279,备固,2020-10-23 2:00,10.1,,2.7,290,57,,,3,2000,7.6
279,备固,2020-10-23 3:00,9.7,,1.8,290,58,,,0,2000,6.7
279,备固,2020-10-23 4:00,9.5,,2.7,290,59,,,0,2000,6.9
279,备固,2020-10-23 5:00,9.2,,1.9,320,61,,,2,2000,6
279,备固,2020-10-23 6:00,7.8,,1.8,340,69,,,0,2000,5.1
279,备固,2020-10-23 7:00,8.1,,1.4,340,67,0,,0,2000,5.3
279,备固,2020-10-23 8:00,10.3,,1.4,320,57,0.1,,0,2000,7.9
279,备固,2020-10-23 9:00,11.2,,2.3,270,47,1,,0,2000,18.2
279,备固,2020-10-23 10:00,12.7,,1.9,320,46,1,,0,2000,22.7
279,备固,2020-10-23 11:00,13.4,,2.4,290,40,1,,0,2000,26.4
279,备固,2020-10-23 12:00,15.1,,2.5,290,37,1,,0,2000,28.6
279,备固,2020-10-23 13:00,15.8,,2.3,320,29,1,,0,2000,30.4
279,备固,2020-10-23 14:00,16,,2.8,320,29,1,,0,2000,30.4
279,备固,2020-10-23 15:00,16.6,,2.3,290,29,1,,0,2000,30.6
279,备固,2020-10-23 16:00,15.4,,3,290,28,1,,0,2000,26.4
279,备固,2020-10-23 17:00,13.9,,2.6,290,27,0.8,,0,2000,13.9
279,备固,2020-10-23 18:00,12.5,,1.8,320,29,0,,0,2000,10.4
279,备固,2020-10-23 19:00,10.5,,1.1,270,43,,,0,2000,8
279,备固,2020-10-23 20:00,10.1,,1.3,290,46,,,0,2000,7.3
279,备固,2020-10-23 21:00,8.7,,1.3,340,55,,,0,2000,5.7
279,备固,2020-10-23 22:00,10.1,,2.2,320,48,,,0,2000,6.9
279,备固,2020-10-23 23:00,9.5,,2.9,290,50,,,0,2000,6.8
279,备固,2020-10-24 0:00,8.9,,1.7,320,54,,,0,2000,6
279,备固,2020-10-24 1:00,8.6,,1.8,320,56,,,0,2000,5.2
279,备固,2020-10-24 2:00,8.3,,1.7,320,57,,,0,2000,5
279,备固,2020-10-24 3:00,7.8,,1,320,53,,,0,2000,3.9
279,备固,2020-10-24 4:00,6.2,,0.6,360,61,,,0,2000,2.7
279,备固,2020-10-24 5:00,5,,0,0,66,,,0,2000,2
279,备固,2020-10-24 6:00,4.7,,0.1,0,68,,,0,2000,1.9
279,备固,2020-10-24 7:00,6.5,,2.1,340,62,0,,0,2000,3
279,备固,2020-10-24 8:00,9.4,,1.9,290,48,0,,0,2000,7
279,备固,2020-10-24 9:00,10.2,,3.8,290,42,1,,0,2000,16.3
279,备固,2020-10-24 10:00,11.6,,4.3,290,37,1,,0,2000,20.2
279,备固,2020-10-24 11:00,13.5,,2.4,290,28,1,,0,2000,26.9
279,备固,2020-10-24 12:00,15.3,,1.6,320,23,1,,0,2000,30.9
279,备固,2020-10-24 13:00,16,,1.8,290,22,1,,0,2000,31.7
279,备固,2020-10-24 14:00,15.9,,2.8,320,21,1,,0,2000,30.3
279,备固,2020-10-24 15:00,16.1,,2.7,340,22,1,,0,2000,31.4
279,备固,2020-10-24 16:00,14.9,,2.9,290,24,1,,0,2000,25.8
279,备固,2020-10-24 17:00,13.1,,2.9,290,28,0.6,,0,2000,13.5
279,备固,2020-10-24 18:00,12.2,,2.3,290,32,0,,0,2000,10.5
279,备固,2020-10-24 19:00,11.4,,2,320,33,,,0,2000,9.1
279,备固,2020-10-24 20:00,10.5,,1.6,320,37,,,0,2000,7.1
279,备固,2020-10-24 21:00,9.9,,1.1,340,42,,,0,2000,5.9
279,备固,2020-10-24 22:00,8.3,,0.5,340,53,,,0,2000,5.1
279,备固,2020-10-24 23:00,8.7,,0.5,340,56,,,0,2000,4.9
279,备固,2020-10-25 0:00,8.8,,0.3,0,61,,,0,2000,4.6
279,备固,2020-10-25 1:00,7.6,,0.1,0,69,,,0,2000,3.9
279,备固,2020-10-25 2:00,7.7,,0.2,0,74,,,0,2000,3.8
279,备固,2020-10-25 3:00,8.7,,0.4,0,72,,,0,2000,4.7
279,备固,2020-10-25 4:00,7.4,,0.2,0,79,,,0,2000,3.6
279,备固,2020-10-25 5:00,7.1,,0.1,0,81,,,0,2000,3.4
279,备固,2020-10-25 6:00,6.1,,0,0,87,,,0,1936,2.9
279,备固,2020-10-25 7:00,9.3,,1.1,320,76,0,,0,1991,4.5
279,备固,2020-10-25 8:00,11.7,,1.1,340,69,0,,0,2000,8.1
279,备固,2020-10-25 9:00,14.8,,1.6,320,57,1,,0,2000,23.4
279,备固,2020-10-25 10:00,16.1,,2.1,290,51,1,,1,2000,26.3
279,备固,2020-10-25 11:00,17,,2.7,290,45,1,,0,2000,29.7
279,备固,2020-10-25 12:00,18.1,,2.4,290,39,1,,0,2000,32.5
279,备固,2020-10-25 13:00,19.5,,1.8,320,36,1,,0,2000,35.9
279,备固,2020-10-25 14:00,19.7,,2.5,340,35,1,,0,2000,35.2
279,备固,2020-10-25 15:00,19.2,,2.8,270,34,1,,7,2000,29.8
279,备固,2020-10-25 16:00,18.5,,1.4,290,38,0.5,,8,2000,23.5
279,备固,2020-10-25 17:00,17.6,,1.5,290,40,0.1,,7,2000,18.8
279,备固,2020-10-25 18:00,15.8,,1.2,290,47,0,,6,1438,13.6
279,备固,2020-10-25 19:00,14.2,,0.2,0,56,,,6,2000,10.8
279,备固,2020-10-25 20:00,12.6,,0.5,250,65,,,6,2000,9.4
279,备固,2020-10-25 21:00,11.5,,0.1,0,69,,,7,2000,8.6
279,备固,2020-10-25 22:00,12.1,,0.6,320,67,,,7,2000,8.1
279,备固,2020-10-25 23:00,11.3,,0.7,290,66,,,6,2000,8.3
279,备固,2020-10-26 0:00,11.2,,0.9,270,60,,,5,2000,7.9
279,备固,2020-10-26 1:00,9.2,,0,0,70,,,1,2000,5.6
279,备固,2020-10-26 2:00,7.8,,0,0,74,,,0,2000,4.6
279,备固,2020-10-26 3:00,6.8,,0,0,79,,,0,2000,4.1
279,备固,2020-10-26 4:00,6.7,,0,0,80,,,2,2000,3.8
279,备固,2020-10-26 5:00,5.9,,0.2,0,85,,,0,2000,3.5
279,备固,2020-10-26 6:00,5.7,,0.1,0,87,,,0,1870,3.6
279,备固,2020-10-26 7:00,6,,0,0,87,0,,0,1889,3.7
279,备固,2020-10-26 8:00,7.7,,0,0,83,0,,0,2000,7.1
279,备固,2020-10-26 9:00,10.9,,0.2,0,67,1,,0,2000,20.4
279,备固,2020-10-26 10:00,13.4,,0.8,90,62,1,,0,2000,25.5
279,备固,2020-10-26 11:00,17.4,,1.4,360,48,1,,0,2000,31.7
279,备固,2020-10-26 12:00,18.1,,0.8,320,42,1,,0,2000,34.6
279,备固,2020-10-26 13:00,19.1,,0.6,360,37,1,,0,2000,36.1
279,备固,2020-10-26 14:00,20.1,,0.6,360,33,1,,3,2000,37.1
279,备固,2020-10-26 15:00,19.1,,0.8,340,34,0.9,,0,2000,26.5
279,备固,2020-10-26 16:00,20.1,,0.4,0,35,0.9,,8,2000,32.1
279,备固,2020-10-26 17:00,16.2,,0.7,250,52,0.5,,3,2000,18
279,备固,2020-10-26 18:00,14,,0.4,0,62,0,,3,2000,12.9
279,备固,2020-10-26 19:00,12.7,,0.4,0,67,,,4,2000,11.2
279,备固,2020-10-26 20:00,12.4,,0.3,0,67,,,8,2000,11
279,备固,2020-10-26 21:00,13.4,,0.4,0,61,,,5,2000,9.7
279,备固,2020-10-26 22:00,11.8,,0.2,0,71,,,5,1974,8.9
279,备固,2020-10-26 23:00,10.3,,0,0,78,,,5,1612,7.5
279,备固,2020-10-27 0:00,9.1,,0.2,0,83,,,0,1128,6.8
279,备固,2020-10-27 1:00,8.2,,0,0,88,,,0,766,5.8
279,备固,2020-10-27 2:00,8,,0.2,0,88,,,0,702,5.4
279,备固,2020-10-27 3:00,7.1,,0.3,0,91,,,0,429,4.8
279,备固,2020-10-27 4:00,6.7,,0,0,92,,,4,415,4.1
279,备固,2020-10-27 5:00,6.2,,0.3,0,93,,,7,287,3.9
279,备固,2020-10-27 6:00,5.9,,0.3,0,93,,,6,265,3.8
279,备固,2020-10-27 7:00,5.7,,0,0,94,0,,4,293,4.4
279,备固,2020-10-27 8:00,7.4,,0,0,89,0,,3,557,9
279,备固,2020-10-27 9:00,9.1,,0.4,0,79,0.9,,6,768,16.8
279,备固,2020-10-27 10:00,10.9,,1.1,90,73,1,,5,881,22.3
279,备固,2020-10-27 11:00,14.5,,0.4,0,61,1,,2,469,27.7
279,备固,2020-10-27 12:00,17.5,,0.4,0,51,1,,2,908,33.1
279,备固,2020-10-27 13:00,19.9,,0.6,70,42,1,,1,1353,35.8
279,备固,2020-10-27 14:00,21.4,,0.5,50,31,1,,0,2000,36.5
279,备固,2020-10-27 15:00,20.5,,0.7,140,36,1,,0,1674,33.4
279,备固,2020-10-27 16:00,19.5,,0.2,0,41,1,,0,2000,27.5
279,备固,2020-10-27 17:00,16.9,,0.8,230,52,0.5,,0,2000,18.9
279,备固,2020-10-27 18:00,14.9,,0.1,0,58,0,,1,1975,14
279,备固,2020-10-27 19:00,14.1,,0.6,270,59,,,1,2000,11.9
279,备固,2020-10-27 20:00,13.4,,0.6,270,63,,,0,1921,11
279,备固,2020-10-27 21:00,12.5,,0,0,71,,,6,1558,9.9
279,备固,2020-10-27 22:00,11.4,,0.2,0,77,,,7,1035,9.7
279,备固,2020-10-27 23:00,11.5,,0,0,77,,,9,823,10.5
279,备固,2020-10-28 0:00,11.8,,0.1,0,75,,,9,800,11
279,备固,2020-10-28 1:00,12.3,,0.4,0,75,,,10,736,11.4
279,备固,2020-10-28 2:00,12.1,,0.6,90,76,,,10,713,11.5
279,备固,2020-10-28 3:00,12.3,,0.2,0,71,,,10,727,11.5
279,备固,2020-10-28 4:00,14.6,,0.8,290,51,,,10,549,11.9
279,备固,2020-10-28 5:00,13.1,,0.2,0,64,,,10,769,11.9
279,备固,2020-10-28 6:00,13.5,,0.9,340,65,,,10,826,12.2
279,备固,2020-10-28 7:00,13.5,,0.9,320,69,0,,10,634,12.2
279,备固,2020-10-28 8:00,13.9,,1,340,73,0,,10,624,14.2
279,备固,2020-10-28 9:00,16,,0.9,340,67,0,,8,810,18.4
279,备固,2020-10-28 10:00,16.7,,0.9,320,64,0,,8,1068,19.4
279,备固,2020-10-28 11:00,17.5,,1,290,63,0,,10,1118,22.1
279,备固,2020-10-28 12:00,18,,2,290,58,0.4,,7,1069,25.7
279,备固,2020-10-28 13:00,19.7,,2.6,290,46,0.9,,4,1256,34
279,备固,2020-10-28 14:00,19.9,,2,270,41,1,,0,1647,33.5
279,备固,2020-10-28 15:00,21,,2,290,34,1,,1,1909,31.7
279,备固,2020-10-28 16:00,20.4,,2.3,290,32,1,,7,2000,28.1
279,备固,2020-10-28 17:00,18.7,,1.6,290,34,0.5,,5,1989,19.4
279,备固,2020-10-28 18:00,16.9,,1.4,320,33,0,,2,2000,13.8
279,备固,2020-10-28 19:00,14,,0.3,0,47,,,1,2000,11.5
279,备固,2020-10-28 20:00,13.1,,0.3,0,55,,,5,2000,10.4
279,备固,2020-10-28 21:00,13.9,,1.7,270,34,,,7,1435,9.6
279,备固,2020-10-28 22:00,12.1,,1.4,340,38,,,6,2000,8.4
279,备固,2020-10-28 23:00,11.9,,1,290,39,,,8,2000,8.4
279,备固,2020-10-29 0:00,9.8,,0.4,0,48,,,6,2000,7.1
279,备固,2020-10-29 1:00,8.7,,0.2,0,56,,,5,2000,5.5
279,备固,2020-10-29 2:00,7.4,,0.1,0,61,,,4,2000,4.6
279,备固,2020-10-29 3:00,6.8,,0.7,290,64,,,3,2000,4
279,备固,2020-10-29 4:00,6.4,,0.2,0,63,,,4,2000,3.3
279,备固,2020-10-29 5:00,5.4,,0.2,0,73,,,1,2000,2.6
279,备固,2020-10-29 6:00,5.2,,0.6,340,68,,,0,2000,2.2
279,备固,2020-10-29 7:00,4.8,,0.3,0,70,0,,0,2000,2.5
279,备固,2020-10-29 8:00,6.6,,0,0,67,0,,0,2000,4.3
279,备固,2020-10-29 9:00,9.9,,1,340,50,0.9,,1,2000,14.4
279,备固,2020-10-29 10:00,13.3,,0.8,320,32,1,,0,2000,23.2
279,备固,2020-10-29 11:00,14.8,,0.4,0,29,1,,2,2000,31.3
279,备固,2020-10-29 12:00,15.3,,0.9,290,27,1,,7,2000,32
279,备固,2020-10-29 13:00,16.4,,0.6,320,28,0.8,,7,2000,31.5
279,备固,2020-10-29 14:00,16.6,,0.4,0,29,0.9,,8,451,28
279,备固,2020-10-29 15:00,18,,0.6,340,26,0.9,,7,2000,30.8
279,备固,2020-10-29 16:00,17.9,,1,320,22,1,,4,888,27.1
279,备固,2020-10-29 17:00,14.6,,0.7,250,37,0.5,,0,198,15.8
279,备固,2020-10-29 18:00,12.3,,0.1,0,45,0,,5,611,11.7
279,备固,2020-10-29 19:00,10.8,,0.8,270,50,,,7,267,9.7
279,备固,2020-10-29 20:00,11.6,,0.5,290,38,,,6,1306,8.7
279,备固,2020-10-29 21:00,11.3,,0.5,270,38,,,6,1195,7.7
279,备固,2020-10-29 22:00,9.2,,0,0,48,,,5,1450,6.2
279,备固,2020-10-29 23:00,8.4,,0,0,56,,,8,620,5.9
279,备固,2020-10-30 0:00,7.2,,0.1,0,61,,,5,812,5.7
279,备固,2020-10-30 1:00,6.7,,0.1,0,65,,,7,1240,5.3
279,备固,2020-10-30 2:00,6.9,,0,0,63,,,10,619,5.4
279,备固,2020-10-30 3:00,5.3,,0,0,72,,,0,953,3.5
279,备固,2020-10-30 4:00,4.8,,0.2,0,74,,,0,477,2.9
279,备固,2020-10-30 5:00,3.9,,0.3,0,78,,,0,341,2.3
